"","site","tile","latitude","longitude","altitude","year","yday","measurement","value"
"545","Jornada",11017,32.5933704567756,-106.8417162439,1318,2015,180,"prcp..mm.day.",0
"546","Jornada",11017,32.5933704567756,-106.8417162439,1318,2015,181,"prcp..mm.day.",0
"547","Jornada",11017,32.5933704567756,-106.8417162439,1318,2015,182,"prcp..mm.day.",0
"548","Jornada",11017,32.5933704567756,-106.8417162439,1318,2015,183,"prcp..mm.day.",0
"549","Jornada",11017,32.5933704567756,-106.8417162439,1318,2015,184,"prcp..mm.day.",8
"550","Jornada",11017,32.5933704567756,-106.8417162439,1318,2015,185,"prcp..mm.day.",0
"551","Jornada",11017,32.5933704567756,-106.8417162439,1318,2015,186,"prcp..mm.day.",0
"552","Jornada",11017,32.5933704567756,-106.8417162439,1318,2015,187,"prcp..mm.day.",0
"553","Jornada",11017,32.5933704567756,-106.8417162439,1318,2015,188,"prcp..mm.day.",3
"554","Jornada",11017,32.5933704567756,-106.8417162439,1318,2015,189,"prcp..mm.day.",12
"555","Jornada",11017,32.5933704567756,-106.8417162439,1318,2015,190,"prcp..mm.day.",25
"556","Jornada",11017,32.5933704567756,-106.8417162439,1318,2015,191,"prcp..mm.day.",12
"557","Jornada",11017,32.5933704567756,-106.8417162439,1318,2015,192,"prcp..mm.day.",11
"558","Jornada",11017,32.5933704567756,-106.8417162439,1318,2015,193,"prcp..mm.day.",0
"559","Jornada",11017,32.5933704567756,-106.8417162439,1318,2015,194,"prcp..mm.day.",0
"560","Jornada",11017,32.5933704567756,-106.8417162439,1318,2015,195,"prcp..mm.day.",0
"561","Jornada",11017,32.5933704567756,-106.8417162439,1318,2015,196,"prcp..mm.day.",0
"562","Jornada",11017,32.5933704567756,-106.8417162439,1318,2015,197,"prcp..mm.day.",0
"563","Jornada",11017,32.5933704567756,-106.8417162439,1318,2015,198,"prcp..mm.day.",0
"564","Jornada",11017,32.5933704567756,-106.8417162439,1318,2015,199,"prcp..mm.day.",0
"565","Jornada",11017,32.5933704567756,-106.8417162439,1318,2015,200,"prcp..mm.day.",0
"566","Jornada",11017,32.5933704567756,-106.8417162439,1318,2015,201,"prcp..mm.day.",0
"567","Jornada",11017,32.5933704567756,-106.8417162439,1318,2015,202,"prcp..mm.day.",0
"568","Jornada",11017,32.5933704567756,-106.8417162439,1318,2015,203,"prcp..mm.day.",4
"569","Jornada",11017,32.5933704567756,-106.8417162439,1318,2015,204,"prcp..mm.day.",0
"570","Jornada",11017,32.5933704567756,-106.8417162439,1318,2015,205,"prcp..mm.day.",0
"571","Jornada",11017,32.5933704567756,-106.8417162439,1318,2015,206,"prcp..mm.day.",1
"572","Jornada",11017,32.5933704567756,-106.8417162439,1318,2015,207,"prcp..mm.day.",2
"573","Jornada",11017,32.5933704567756,-106.8417162439,1318,2015,208,"prcp..mm.day.",0
"574","Jornada",11017,32.5933704567756,-106.8417162439,1318,2015,209,"prcp..mm.day.",5
"575","Jornada",11017,32.5933704567756,-106.8417162439,1318,2015,210,"prcp..mm.day.",17
"576","Jornada",11017,32.5933704567756,-106.8417162439,1318,2015,211,"prcp..mm.day.",24
"577","Jornada",11017,32.5933704567756,-106.8417162439,1318,2015,212,"prcp..mm.day.",4
"578","Jornada",11017,32.5933704567756,-106.8417162439,1318,2015,213,"prcp..mm.day.",0
"579","Jornada",11017,32.5933704567756,-106.8417162439,1318,2015,214,"prcp..mm.day.",0
"580","Jornada",11017,32.5933704567756,-106.8417162439,1318,2015,215,"prcp..mm.day.",4
"581","Jornada",11017,32.5933704567756,-106.8417162439,1318,2015,216,"prcp..mm.day.",0
"582","Jornada",11017,32.5933704567756,-106.8417162439,1318,2015,217,"prcp..mm.day.",0
"583","Jornada",11017,32.5933704567756,-106.8417162439,1318,2015,218,"prcp..mm.day.",0
"584","Jornada",11017,32.5933704567756,-106.8417162439,1318,2015,219,"prcp..mm.day.",0
"585","Jornada",11017,32.5933704567756,-106.8417162439,1318,2015,220,"prcp..mm.day.",0
"586","Jornada",11017,32.5933704567756,-106.8417162439,1318,2015,221,"prcp..mm.day.",0
"587","Jornada",11017,32.5933704567756,-106.8417162439,1318,2015,222,"prcp..mm.day.",0
"588","Jornada",11017,32.5933704567756,-106.8417162439,1318,2015,223,"prcp..mm.day.",0
"589","Jornada",11017,32.5933704567756,-106.8417162439,1318,2015,224,"prcp..mm.day.",0
"590","Jornada",11017,32.5933704567756,-106.8417162439,1318,2015,225,"prcp..mm.day.",0
"591","Jornada",11017,32.5933704567756,-106.8417162439,1318,2015,226,"prcp..mm.day.",0
"592","Jornada",11017,32.5933704567756,-106.8417162439,1318,2015,227,"prcp..mm.day.",0
"593","Jornada",11017,32.5933704567756,-106.8417162439,1318,2015,228,"prcp..mm.day.",3
"594","Jornada",11017,32.5933704567756,-106.8417162439,1318,2015,229,"prcp..mm.day.",0
"595","Jornada",11017,32.5933704567756,-106.8417162439,1318,2015,230,"prcp..mm.day.",0
"596","Jornada",11017,32.5933704567756,-106.8417162439,1318,2015,231,"prcp..mm.day.",0
"597","Jornada",11017,32.5933704567756,-106.8417162439,1318,2015,232,"prcp..mm.day.",0
"598","Jornada",11017,32.5933704567756,-106.8417162439,1318,2015,233,"prcp..mm.day.",0
"599","Jornada",11017,32.5933704567756,-106.8417162439,1318,2015,234,"prcp..mm.day.",0
"600","Jornada",11017,32.5933704567756,-106.8417162439,1318,2015,235,"prcp..mm.day.",7
"601","Jornada",11017,32.5933704567756,-106.8417162439,1318,2015,236,"prcp..mm.day.",4
"602","Jornada",11017,32.5933704567756,-106.8417162439,1318,2015,237,"prcp..mm.day.",0
"603","Jornada",11017,32.5933704567756,-106.8417162439,1318,2015,238,"prcp..mm.day.",0
"604","Jornada",11017,32.5933704567756,-106.8417162439,1318,2015,239,"prcp..mm.day.",0
"605","Jornada",11017,32.5933704567756,-106.8417162439,1318,2015,240,"prcp..mm.day.",1
"606","Jornada",11017,32.5933704567756,-106.8417162439,1318,2015,241,"prcp..mm.day.",0
"607","Jornada",11017,32.5933704567756,-106.8417162439,1318,2015,242,"prcp..mm.day.",0
"608","Jornada",11017,32.5933704567756,-106.8417162439,1318,2015,243,"prcp..mm.day.",0
"609","Jornada",11017,32.5933704567756,-106.8417162439,1318,2015,244,"prcp..mm.day.",0
"610","Jornada",11017,32.5933704567756,-106.8417162439,1318,2015,245,"prcp..mm.day.",0
"611","Jornada",11017,32.5933704567756,-106.8417162439,1318,2015,246,"prcp..mm.day.",0
"612","Jornada",11017,32.5933704567756,-106.8417162439,1318,2015,247,"prcp..mm.day.",0
"613","Jornada",11017,32.5933704567756,-106.8417162439,1318,2015,248,"prcp..mm.day.",0
"614","Jornada",11017,32.5933704567756,-106.8417162439,1318,2015,249,"prcp..mm.day.",0
"615","Jornada",11017,32.5933704567756,-106.8417162439,1318,2015,250,"prcp..mm.day.",0
"616","Jornada",11017,32.5933704567756,-106.8417162439,1318,2015,251,"prcp..mm.day.",0
"617","Jornada",11017,32.5933704567756,-106.8417162439,1318,2015,252,"prcp..mm.day.",0
"618","Jornada",11017,32.5933704567756,-106.8417162439,1318,2015,253,"prcp..mm.day.",0
"619","Jornada",11017,32.5933704567756,-106.8417162439,1318,2015,254,"prcp..mm.day.",0
"620","Jornada",11017,32.5933704567756,-106.8417162439,1318,2015,255,"prcp..mm.day.",0
"621","Jornada",11017,32.5933704567756,-106.8417162439,1318,2015,256,"prcp..mm.day.",0
"622","Jornada",11017,32.5933704567756,-106.8417162439,1318,2015,257,"prcp..mm.day.",0
"623","Jornada",11017,32.5933704567756,-106.8417162439,1318,2015,258,"prcp..mm.day.",0
"624","Jornada",11017,32.5933704567756,-106.8417162439,1318,2015,259,"prcp..mm.day.",0
"625","Jornada",11017,32.5933704567756,-106.8417162439,1318,2015,260,"prcp..mm.day.",0
"626","Jornada",11017,32.5933704567756,-106.8417162439,1318,2015,261,"prcp..mm.day.",0
"627","Jornada",11017,32.5933704567756,-106.8417162439,1318,2015,262,"prcp..mm.day.",0
"628","Jornada",11017,32.5933704567756,-106.8417162439,1318,2015,263,"prcp..mm.day.",0
"629","Jornada",11017,32.5933704567756,-106.8417162439,1318,2015,264,"prcp..mm.day.",0
"630","Jornada",11017,32.5933704567756,-106.8417162439,1318,2015,265,"prcp..mm.day.",4
"631","Jornada",11017,32.5933704567756,-106.8417162439,1318,2015,266,"prcp..mm.day.",0
"632","Jornada",11017,32.5933704567756,-106.8417162439,1318,2015,267,"prcp..mm.day.",0
"633","Jornada",11017,32.5933704567756,-106.8417162439,1318,2015,268,"prcp..mm.day.",0
"634","Jornada",11017,32.5933704567756,-106.8417162439,1318,2015,269,"prcp..mm.day.",0
"635","Jornada",11017,32.5933704567756,-106.8417162439,1318,2015,270,"prcp..mm.day.",0
"636","Jornada",11017,32.5933704567756,-106.8417162439,1318,2015,271,"prcp..mm.day.",0
"637","Jornada",11017,32.5933704567756,-106.8417162439,1318,2015,272,"prcp..mm.day.",0
"638","Jornada",11017,32.5933704567756,-106.8417162439,1318,2015,273,"prcp..mm.day.",0
"639","Jornada",11017,32.5933704567756,-106.8417162439,1318,2015,274,"prcp..mm.day.",0
"640","Jornada",11017,32.5933704567756,-106.8417162439,1318,2015,275,"prcp..mm.day.",0
"641","Jornada",11017,32.5933704567756,-106.8417162439,1318,2015,276,"prcp..mm.day.",2
"642","Jornada",11017,32.5933704567756,-106.8417162439,1318,2015,277,"prcp..mm.day.",5
"643","Jornada",11017,32.5933704567756,-106.8417162439,1318,2015,278,"prcp..mm.day.",4
"644","Jornada",11017,32.5933704567756,-106.8417162439,1318,2015,279,"prcp..mm.day.",0
"645","Jornada",11017,32.5933704567756,-106.8417162439,1318,2015,280,"prcp..mm.day.",0
"646","Jornada",11017,32.5933704567756,-106.8417162439,1318,2015,281,"prcp..mm.day.",3
"647","Jornada",11017,32.5933704567756,-106.8417162439,1318,2015,282,"prcp..mm.day.",0
"648","Jornada",11017,32.5933704567756,-106.8417162439,1318,2015,283,"prcp..mm.day.",0
"649","Jornada",11017,32.5933704567756,-106.8417162439,1318,2015,284,"prcp..mm.day.",0
"650","Jornada",11017,32.5933704567756,-106.8417162439,1318,2015,285,"prcp..mm.day.",0
"651","Jornada",11017,32.5933704567756,-106.8417162439,1318,2015,286,"prcp..mm.day.",0
"652","Jornada",11017,32.5933704567756,-106.8417162439,1318,2015,287,"prcp..mm.day.",0
"653","Jornada",11017,32.5933704567756,-106.8417162439,1318,2015,288,"prcp..mm.day.",0
"654","Jornada",11017,32.5933704567756,-106.8417162439,1318,2015,289,"prcp..mm.day.",0
"655","Jornada",11017,32.5933704567756,-106.8417162439,1318,2015,290,"prcp..mm.day.",0
"656","Jornada",11017,32.5933704567756,-106.8417162439,1318,2015,291,"prcp..mm.day.",0
"657","Jornada",11017,32.5933704567756,-106.8417162439,1318,2015,292,"prcp..mm.day.",0
"658","Jornada",11017,32.5933704567756,-106.8417162439,1318,2015,293,"prcp..mm.day.",1
"659","Jornada",11017,32.5933704567756,-106.8417162439,1318,2015,294,"prcp..mm.day.",7
"660","Jornada",11017,32.5933704567756,-106.8417162439,1318,2015,295,"prcp..mm.day.",9
"661","Jornada",11017,32.5933704567756,-106.8417162439,1318,2015,296,"prcp..mm.day.",0
"662","Jornada",11017,32.5933704567756,-106.8417162439,1318,2015,297,"prcp..mm.day.",0
"663","Jornada",11017,32.5933704567756,-106.8417162439,1318,2015,298,"prcp..mm.day.",0
"664","Jornada",11017,32.5933704567756,-106.8417162439,1318,2015,299,"prcp..mm.day.",0
"665","Jornada",11017,32.5933704567756,-106.8417162439,1318,2015,300,"prcp..mm.day.",0
"666","Jornada",11017,32.5933704567756,-106.8417162439,1318,2015,301,"prcp..mm.day.",0
"667","Jornada",11017,32.5933704567756,-106.8417162439,1318,2015,302,"prcp..mm.day.",0
"668","Jornada",11017,32.5933704567756,-106.8417162439,1318,2015,303,"prcp..mm.day.",11
"669","Jornada",11017,32.5933704567756,-106.8417162439,1318,2015,304,"prcp..mm.day.",0
"670","Jornada",11017,32.5933704567756,-106.8417162439,1318,2015,305,"prcp..mm.day.",0
"671","Jornada",11017,32.5933704567756,-106.8417162439,1318,2015,306,"prcp..mm.day.",0
"672","Jornada",11017,32.5933704567756,-106.8417162439,1318,2015,307,"prcp..mm.day.",0
"673","Jornada",11017,32.5933704567756,-106.8417162439,1318,2015,308,"prcp..mm.day.",3
"674","Jornada",11017,32.5933704567756,-106.8417162439,1318,2015,309,"prcp..mm.day.",4
"675","Jornada",11017,32.5933704567756,-106.8417162439,1318,2015,310,"prcp..mm.day.",0
"676","Jornada",11017,32.5933704567756,-106.8417162439,1318,2015,311,"prcp..mm.day.",0
"677","Jornada",11017,32.5933704567756,-106.8417162439,1318,2015,312,"prcp..mm.day.",0
"678","Jornada",11017,32.5933704567756,-106.8417162439,1318,2015,313,"prcp..mm.day.",0
"679","Jornada",11017,32.5933704567756,-106.8417162439,1318,2015,314,"prcp..mm.day.",0
"680","Jornada",11017,32.5933704567756,-106.8417162439,1318,2015,315,"prcp..mm.day.",0
"681","Jornada",11017,32.5933704567756,-106.8417162439,1318,2015,316,"prcp..mm.day.",0
"682","Jornada",11017,32.5933704567756,-106.8417162439,1318,2015,317,"prcp..mm.day.",0
"683","Jornada",11017,32.5933704567756,-106.8417162439,1318,2015,318,"prcp..mm.day.",0
"684","Jornada",11017,32.5933704567756,-106.8417162439,1318,2015,319,"prcp..mm.day.",0
"685","Jornada",11017,32.5933704567756,-106.8417162439,1318,2015,320,"prcp..mm.day.",3
"686","Jornada",11017,32.5933704567756,-106.8417162439,1318,2015,321,"prcp..mm.day.",0
"687","Jornada",11017,32.5933704567756,-106.8417162439,1318,2015,322,"prcp..mm.day.",0
"688","Jornada",11017,32.5933704567756,-106.8417162439,1318,2015,323,"prcp..mm.day.",0
"689","Jornada",11017,32.5933704567756,-106.8417162439,1318,2015,324,"prcp..mm.day.",0
"690","Jornada",11017,32.5933704567756,-106.8417162439,1318,2015,325,"prcp..mm.day.",0
"691","Jornada",11017,32.5933704567756,-106.8417162439,1318,2015,326,"prcp..mm.day.",0
"692","Jornada",11017,32.5933704567756,-106.8417162439,1318,2015,327,"prcp..mm.day.",0
"693","Jornada",11017,32.5933704567756,-106.8417162439,1318,2015,328,"prcp..mm.day.",0
"694","Jornada",11017,32.5933704567756,-106.8417162439,1318,2015,329,"prcp..mm.day.",0
"695","Jornada",11017,32.5933704567756,-106.8417162439,1318,2015,330,"prcp..mm.day.",5
"696","Jornada",11017,32.5933704567756,-106.8417162439,1318,2015,331,"prcp..mm.day.",6
"697","Jornada",11017,32.5933704567756,-106.8417162439,1318,2015,332,"prcp..mm.day.",0
"698","Jornada",11017,32.5933704567756,-106.8417162439,1318,2015,333,"prcp..mm.day.",0
"699","Jornada",11017,32.5933704567756,-106.8417162439,1318,2015,334,"prcp..mm.day.",0
"700","Jornada",11017,32.5933704567756,-106.8417162439,1318,2015,335,"prcp..mm.day.",0
"701","Jornada",11017,32.5933704567756,-106.8417162439,1318,2015,336,"prcp..mm.day.",0
"702","Jornada",11017,32.5933704567756,-106.8417162439,1318,2015,337,"prcp..mm.day.",0
"703","Jornada",11017,32.5933704567756,-106.8417162439,1318,2015,338,"prcp..mm.day.",0
"704","Jornada",11017,32.5933704567756,-106.8417162439,1318,2015,339,"prcp..mm.day.",0
"705","Jornada",11017,32.5933704567756,-106.8417162439,1318,2015,340,"prcp..mm.day.",0
"706","Jornada",11017,32.5933704567756,-106.8417162439,1318,2015,341,"prcp..mm.day.",0
"707","Jornada",11017,32.5933704567756,-106.8417162439,1318,2015,342,"prcp..mm.day.",0
"708","Jornada",11017,32.5933704567756,-106.8417162439,1318,2015,343,"prcp..mm.day.",0
"709","Jornada",11017,32.5933704567756,-106.8417162439,1318,2015,344,"prcp..mm.day.",0
"710","Jornada",11017,32.5933704567756,-106.8417162439,1318,2015,345,"prcp..mm.day.",0
"711","Jornada",11017,32.5933704567756,-106.8417162439,1318,2015,346,"prcp..mm.day.",0
"712","Jornada",11017,32.5933704567756,-106.8417162439,1318,2015,347,"prcp..mm.day.",0
"713","Jornada",11017,32.5933704567756,-106.8417162439,1318,2015,348,"prcp..mm.day.",0
"714","Jornada",11017,32.5933704567756,-106.8417162439,1318,2015,349,"prcp..mm.day.",0
"715","Jornada",11017,32.5933704567756,-106.8417162439,1318,2015,350,"prcp..mm.day.",0
"716","Jornada",11017,32.5933704567756,-106.8417162439,1318,2015,351,"prcp..mm.day.",0
"717","Jornada",11017,32.5933704567756,-106.8417162439,1318,2015,352,"prcp..mm.day.",0
"718","Jornada",11017,32.5933704567756,-106.8417162439,1318,2015,353,"prcp..mm.day.",0
"719","Jornada",11017,32.5933704567756,-106.8417162439,1318,2015,354,"prcp..mm.day.",0
"720","Jornada",11017,32.5933704567756,-106.8417162439,1318,2015,355,"prcp..mm.day.",0
"721","Jornada",11017,32.5933704567756,-106.8417162439,1318,2015,356,"prcp..mm.day.",0
"722","Jornada",11017,32.5933704567756,-106.8417162439,1318,2015,357,"prcp..mm.day.",0
"723","Jornada",11017,32.5933704567756,-106.8417162439,1318,2015,358,"prcp..mm.day.",0
"724","Jornada",11017,32.5933704567756,-106.8417162439,1318,2015,359,"prcp..mm.day.",0
"725","Jornada",11017,32.5933704567756,-106.8417162439,1318,2015,360,"prcp..mm.day.",0
"726","Jornada",11017,32.5933704567756,-106.8417162439,1318,2015,361,"prcp..mm.day.",5
"727","Jornada",11017,32.5933704567756,-106.8417162439,1318,2015,362,"prcp..mm.day.",0
"728","Jornada",11017,32.5933704567756,-106.8417162439,1318,2015,363,"prcp..mm.day.",0
"729","Jornada",11017,32.5933704567756,-106.8417162439,1318,2015,364,"prcp..mm.day.",0
"730","Jornada",11017,32.5933704567756,-106.8417162439,1318,2015,365,"prcp..mm.day.",0
"731","Jornada",11017,32.5933704567756,-106.8417162439,1318,2016,1,"prcp..mm.day.",0
"732","Jornada",11017,32.5933704567756,-106.8417162439,1318,2016,2,"prcp..mm.day.",0
"733","Jornada",11017,32.5933704567756,-106.8417162439,1318,2016,3,"prcp..mm.day.",0
"734","Jornada",11017,32.5933704567756,-106.8417162439,1318,2016,4,"prcp..mm.day.",0
"735","Jornada",11017,32.5933704567756,-106.8417162439,1318,2016,5,"prcp..mm.day.",3
"736","Jornada",11017,32.5933704567756,-106.8417162439,1318,2016,6,"prcp..mm.day.",2
"737","Jornada",11017,32.5933704567756,-106.8417162439,1318,2016,7,"prcp..mm.day.",1
"738","Jornada",11017,32.5933704567756,-106.8417162439,1318,2016,8,"prcp..mm.day.",2
"739","Jornada",11017,32.5933704567756,-106.8417162439,1318,2016,9,"prcp..mm.day.",0
"740","Jornada",11017,32.5933704567756,-106.8417162439,1318,2016,10,"prcp..mm.day.",0
"741","Jornada",11017,32.5933704567756,-106.8417162439,1318,2016,11,"prcp..mm.day.",0
"742","Jornada",11017,32.5933704567756,-106.8417162439,1318,2016,12,"prcp..mm.day.",0
"743","Jornada",11017,32.5933704567756,-106.8417162439,1318,2016,13,"prcp..mm.day.",0
"744","Jornada",11017,32.5933704567756,-106.8417162439,1318,2016,14,"prcp..mm.day.",0
"745","Jornada",11017,32.5933704567756,-106.8417162439,1318,2016,15,"prcp..mm.day.",0
"746","Jornada",11017,32.5933704567756,-106.8417162439,1318,2016,16,"prcp..mm.day.",0
"747","Jornada",11017,32.5933704567756,-106.8417162439,1318,2016,17,"prcp..mm.day.",0
"748","Jornada",11017,32.5933704567756,-106.8417162439,1318,2016,18,"prcp..mm.day.",0
"749","Jornada",11017,32.5933704567756,-106.8417162439,1318,2016,19,"prcp..mm.day.",0
"750","Jornada",11017,32.5933704567756,-106.8417162439,1318,2016,20,"prcp..mm.day.",0
"751","Jornada",11017,32.5933704567756,-106.8417162439,1318,2016,21,"prcp..mm.day.",0
"752","Jornada",11017,32.5933704567756,-106.8417162439,1318,2016,22,"prcp..mm.day.",0
"753","Jornada",11017,32.5933704567756,-106.8417162439,1318,2016,23,"prcp..mm.day.",0
"754","Jornada",11017,32.5933704567756,-106.8417162439,1318,2016,24,"prcp..mm.day.",0
"755","Jornada",11017,32.5933704567756,-106.8417162439,1318,2016,25,"prcp..mm.day.",0
"756","Jornada",11017,32.5933704567756,-106.8417162439,1318,2016,26,"prcp..mm.day.",0
"757","Jornada",11017,32.5933704567756,-106.8417162439,1318,2016,27,"prcp..mm.day.",0
"758","Jornada",11017,32.5933704567756,-106.8417162439,1318,2016,28,"prcp..mm.day.",0
"759","Jornada",11017,32.5933704567756,-106.8417162439,1318,2016,29,"prcp..mm.day.",0
"760","Jornada",11017,32.5933704567756,-106.8417162439,1318,2016,30,"prcp..mm.day.",0
"761","Jornada",11017,32.5933704567756,-106.8417162439,1318,2016,31,"prcp..mm.day.",0
"762","Jornada",11017,32.5933704567756,-106.8417162439,1318,2016,32,"prcp..mm.day.",0
"763","Jornada",11017,32.5933704567756,-106.8417162439,1318,2016,33,"prcp..mm.day.",2
"764","Jornada",11017,32.5933704567756,-106.8417162439,1318,2016,34,"prcp..mm.day.",0
"765","Jornada",11017,32.5933704567756,-106.8417162439,1318,2016,35,"prcp..mm.day.",0
"766","Jornada",11017,32.5933704567756,-106.8417162439,1318,2016,36,"prcp..mm.day.",0
"767","Jornada",11017,32.5933704567756,-106.8417162439,1318,2016,37,"prcp..mm.day.",0
"768","Jornada",11017,32.5933704567756,-106.8417162439,1318,2016,38,"prcp..mm.day.",0
"769","Jornada",11017,32.5933704567756,-106.8417162439,1318,2016,39,"prcp..mm.day.",0
"770","Jornada",11017,32.5933704567756,-106.8417162439,1318,2016,40,"prcp..mm.day.",0
"771","Jornada",11017,32.5933704567756,-106.8417162439,1318,2016,41,"prcp..mm.day.",0
"772","Jornada",11017,32.5933704567756,-106.8417162439,1318,2016,42,"prcp..mm.day.",0
"773","Jornada",11017,32.5933704567756,-106.8417162439,1318,2016,43,"prcp..mm.day.",0
"774","Jornada",11017,32.5933704567756,-106.8417162439,1318,2016,44,"prcp..mm.day.",0
"775","Jornada",11017,32.5933704567756,-106.8417162439,1318,2016,45,"prcp..mm.day.",0
"776","Jornada",11017,32.5933704567756,-106.8417162439,1318,2016,46,"prcp..mm.day.",0
"777","Jornada",11017,32.5933704567756,-106.8417162439,1318,2016,47,"prcp..mm.day.",0
"778","Jornada",11017,32.5933704567756,-106.8417162439,1318,2016,48,"prcp..mm.day.",0
"779","Jornada",11017,32.5933704567756,-106.8417162439,1318,2016,49,"prcp..mm.day.",0
"780","Jornada",11017,32.5933704567756,-106.8417162439,1318,2016,50,"prcp..mm.day.",0
"781","Jornada",11017,32.5933704567756,-106.8417162439,1318,2016,51,"prcp..mm.day.",0
"782","Jornada",11017,32.5933704567756,-106.8417162439,1318,2016,52,"prcp..mm.day.",0
"783","Jornada",11017,32.5933704567756,-106.8417162439,1318,2016,53,"prcp..mm.day.",0
"784","Jornada",11017,32.5933704567756,-106.8417162439,1318,2016,54,"prcp..mm.day.",0
"785","Jornada",11017,32.5933704567756,-106.8417162439,1318,2016,55,"prcp..mm.day.",0
"786","Jornada",11017,32.5933704567756,-106.8417162439,1318,2016,56,"prcp..mm.day.",0
"787","Jornada",11017,32.5933704567756,-106.8417162439,1318,2016,57,"prcp..mm.day.",0
"788","Jornada",11017,32.5933704567756,-106.8417162439,1318,2016,58,"prcp..mm.day.",0
"789","Jornada",11017,32.5933704567756,-106.8417162439,1318,2016,59,"prcp..mm.day.",0
"790","Jornada",11017,32.5933704567756,-106.8417162439,1318,2016,60,"prcp..mm.day.",0
"791","Jornada",11017,32.5933704567756,-106.8417162439,1318,2016,61,"prcp..mm.day.",0
"792","Jornada",11017,32.5933704567756,-106.8417162439,1318,2016,62,"prcp..mm.day.",0
"793","Jornada",11017,32.5933704567756,-106.8417162439,1318,2016,63,"prcp..mm.day.",0
"794","Jornada",11017,32.5933704567756,-106.8417162439,1318,2016,64,"prcp..mm.day.",0
"795","Jornada",11017,32.5933704567756,-106.8417162439,1318,2016,65,"prcp..mm.day.",0
"796","Jornada",11017,32.5933704567756,-106.8417162439,1318,2016,66,"prcp..mm.day.",0
"797","Jornada",11017,32.5933704567756,-106.8417162439,1318,2016,67,"prcp..mm.day.",0
"798","Jornada",11017,32.5933704567756,-106.8417162439,1318,2016,68,"prcp..mm.day.",0
"799","Jornada",11017,32.5933704567756,-106.8417162439,1318,2016,69,"prcp..mm.day.",0
"800","Jornada",11017,32.5933704567756,-106.8417162439,1318,2016,70,"prcp..mm.day.",0
"801","Jornada",11017,32.5933704567756,-106.8417162439,1318,2016,71,"prcp..mm.day.",0
"802","Jornada",11017,32.5933704567756,-106.8417162439,1318,2016,72,"prcp..mm.day.",0
"803","Jornada",11017,32.5933704567756,-106.8417162439,1318,2016,73,"prcp..mm.day.",0
"804","Jornada",11017,32.5933704567756,-106.8417162439,1318,2016,74,"prcp..mm.day.",0
"805","Jornada",11017,32.5933704567756,-106.8417162439,1318,2016,75,"prcp..mm.day.",0
"806","Jornada",11017,32.5933704567756,-106.8417162439,1318,2016,76,"prcp..mm.day.",0
"807","Jornada",11017,32.5933704567756,-106.8417162439,1318,2016,77,"prcp..mm.day.",0
"808","Jornada",11017,32.5933704567756,-106.8417162439,1318,2016,78,"prcp..mm.day.",0
"809","Jornada",11017,32.5933704567756,-106.8417162439,1318,2016,79,"prcp..mm.day.",0
"810","Jornada",11017,32.5933704567756,-106.8417162439,1318,2016,80,"prcp..mm.day.",0
"811","Jornada",11017,32.5933704567756,-106.8417162439,1318,2016,81,"prcp..mm.day.",0
"812","Jornada",11017,32.5933704567756,-106.8417162439,1318,2016,82,"prcp..mm.day.",0
"813","Jornada",11017,32.5933704567756,-106.8417162439,1318,2016,83,"prcp..mm.day.",0
"814","Jornada",11017,32.5933704567756,-106.8417162439,1318,2016,84,"prcp..mm.day.",0
"815","Jornada",11017,32.5933704567756,-106.8417162439,1318,2016,85,"prcp..mm.day.",0
"816","Jornada",11017,32.5933704567756,-106.8417162439,1318,2016,86,"prcp..mm.day.",0
"817","Jornada",11017,32.5933704567756,-106.8417162439,1318,2016,87,"prcp..mm.day.",0
"818","Jornada",11017,32.5933704567756,-106.8417162439,1318,2016,88,"prcp..mm.day.",0
"819","Jornada",11017,32.5933704567756,-106.8417162439,1318,2016,89,"prcp..mm.day.",0
"820","Jornada",11017,32.5933704567756,-106.8417162439,1318,2016,90,"prcp..mm.day.",0
"821","Jornada",11017,32.5933704567756,-106.8417162439,1318,2016,91,"prcp..mm.day.",0
"822","Jornada",11017,32.5933704567756,-106.8417162439,1318,2016,92,"prcp..mm.day.",0
"823","Jornada",11017,32.5933704567756,-106.8417162439,1318,2016,93,"prcp..mm.day.",0
"824","Jornada",11017,32.5933704567756,-106.8417162439,1318,2016,94,"prcp..mm.day.",0
"825","Jornada",11017,32.5933704567756,-106.8417162439,1318,2016,95,"prcp..mm.day.",0
"826","Jornada",11017,32.5933704567756,-106.8417162439,1318,2016,96,"prcp..mm.day.",0
"827","Jornada",11017,32.5933704567756,-106.8417162439,1318,2016,97,"prcp..mm.day.",0
"828","Jornada",11017,32.5933704567756,-106.8417162439,1318,2016,98,"prcp..mm.day.",0
"829","Jornada",11017,32.5933704567756,-106.8417162439,1318,2016,99,"prcp..mm.day.",3
"830","Jornada",11017,32.5933704567756,-106.8417162439,1318,2016,100,"prcp..mm.day.",1
"831","Jornada",11017,32.5933704567756,-106.8417162439,1318,2016,101,"prcp..mm.day.",0
"832","Jornada",11017,32.5933704567756,-106.8417162439,1318,2016,102,"prcp..mm.day.",0
"833","Jornada",11017,32.5933704567756,-106.8417162439,1318,2016,103,"prcp..mm.day.",0
"834","Jornada",11017,32.5933704567756,-106.8417162439,1318,2016,104,"prcp..mm.day.",4
"835","Jornada",11017,32.5933704567756,-106.8417162439,1318,2016,105,"prcp..mm.day.",0
